track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
4G2xPSJPoFxNcxL6RtKoh5,After the Storm,76HrK2f7GCk4phitcHr60T,Willie West,6RSa7DEBe3nyRzSgq0hZ32,288522,2016-08-19,17,0.535,0.407,9,-8.506,0,0.0384,0.785,0.0,0.219,0.376,138.127,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
2DVs4laMiuNTJgBeT7Rg74,Diamond,6b5YOgXIliAozdo49vUCJQ,Izzy Bizu,6WXQ0B8rjNLOsgjwSy52Ww,228360,2016-12-09,38,0.422,0.484,9,-4.308,0,0.0596,0.566,1.14e-06,0.0614,0.348,76.048,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
04GL39KYO7GGdoh97tY4HJ,96,6U0jmJ1VpvZre7Hg3AW8Rg,Mercston,2CMO4wv5fgf3YMkTD0GwjA,377313,2014-08-31,0,0.849,0.447,11,-11.188,0,0.0463,0.0125,0.0255,0.112,0.407,128.484,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4rp6FKiFRBOu06i3pIFg9k,Capitão de Areia,6SOIDTPmPScMiJYBm75gRC,Afterclapp,7mx7cVfH47I3BCoH2Ev2CM,231530,2018-01-15,58,0.683,0.343,9,-11.916,0,0.1,0.804,0.0343,0.369,0.332,85.017,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
76BMqYxwdIkykjUEL6uhDh,Let Me Go (feat. Nonku Phiri & Mr. Carmack),1lEBJGJgdoevi1Clv9CqLT,Branko,1aLDqctVlvCNnIX0qeFGPC,251460,2015-09-04,0,0.647,0.382,5,-12.057,0,0.11,0.152,0.81,0.139,0.236,169.963,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4C7dJ2aqYbMZXtv8Wu23wo,Lostyamind,06s35sbFfZJUEwFjAaZfiW,Cookin Soul,7gBTvhno4vs4OGLwuSZ7qo,135529,2018-05-25,40,0.481,0.927,1,-4.017,0,0.242,0.043,0.032,0.55,0.54,169.759,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4lnllW4pUGPyvMWTDX54TL,All Good,761s7ARkOG0L11knEZ0WhF,Jesse Elvis,0rIhmN9xjS4CgxZH9q9k58,230791,2017-05-19,37,0.706,0.531,7,-5.89,1,0.0467,0.209,0.000406,0.126,0.25,132.869,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
6VkOsD8izckKEn6dAYStVZ,All I Do Is Think About You,5ZMwoAjeDtLJ0XRwRTgaK8,Quantic,1MJPr8WRsmKslDood4yJIS,208207,2016-06-17,26,0.605,0.599,2,-8.667,1,0.0939,0.069,0.0,0.421,0.653,132.922,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1Gs6ykVBp9dZFyG8ju69Oh,Don't You Remember,2kEDso93O2hDgCbnuiSkkZ,Jalen N'Gonda,3BzDWMRujwCzXsCHjWAaSg,200066,2018-06-01,37,0.558,0.527,5,-8.573,1,0.0253,0.43,3.49e-05,0.139,0.616,176.891,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4mea71jygJnj0AKXdwiBSi,Healer,7fw0E8WHdG3r9SuPBcGmWk,Sampa the Great,2fKFzdbq2J1OrCrae8Xd2O,183147,2017-11-10,44,0.849,0.307,0,-10.096,1,0.362,0.19,7.01e-05,0.24,0.609,74.975,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
21Fdug0H6MgbWKXagwWUhb,Lost in My Boots,5dIssYf7lu8wufkQywN9WJ,KWAYE,0jNvXin0kgaZrS6sXON1mT,219986,2017-11-16,0,0.561,0.481,3,-6.405,0,0.0593,0.584,6.62e-06,0.125,0.439,106.431,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1dQwiHNtd7z3YgtAYByuOR,Majesty,2oZcMYiKpjaA2Et5mU3RPP,Chronixx,3Ul51DyuTlMEMD7j6rxHNk,184951,2017-06-30,9,0.775,0.616,0,-6.781,1,0.0499,0.288,0.0,0.0898,0.698,103.358,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
